"Sample","TLR4","CX3CR1","HMGB1","HMGB1.1","HIF1A","CD14","MAPK14","ICAM1","ICAM1.1","TNFSF10","TNFSF10.1","CXCL8","S100A8","S100A9","BCL2","BCL2.1","VCAM1","MMP9","CXCL10","TLR2","IL1B","IL6","IL1R2","CRP","ITGAM","S100A12","CX3CR1.1","PTX3","ARG1","CCR7","SOCS3","SOCS3.1","ELANE","CCR2","CCL25","BCL2.2","BCL2.3","NLRP3","P2RX7","TNF","MMP8","IL10","PDCD1","CCR2.1","IFNB1","IFNA1","HLA-DRA","MYD88","GATA3","GATA3.1","GATA3.2","C3AR1","CCL19","IFNG","MAPK14.1","CALCA","CALCA.1","PLAUR","HLA-DRA.1","MAPK14.2","IFNA2","IL1R2.1","CXCL8.1","MAPK14.3","LBP","PLAUR.1","LCN2","OLFM4","SOCS3.2","TNFSF10.2","S100A8.1","LBP.1","PLAUR.2","HMGB1.2","ICAM1.2","NLRP3.1","NLRP3.2","CCL2","FCGR1A","CALCA.2","CALCA.3","NOTCH1","TREM1","CD177","C5AR1","TLR4.1","NOTCH1.1","TLR4.2","HMGB1.3","HMGB1.4","SOCS3.3","P2RX7.1","ARG1.1","ARG1.2","ARG1.3","MMP8.1","TLR4.3","CRP.1","IL1B.1","Label"
"GSM1373987",7.83573,6.33686,7.48231,10.1112,10.498,10.7515,10.2092,7.44997,7.26561,9.02229,9.90226,3.60838,13.6475,13.5687,4.33948,4.61613,2.23046,12.5466,3.86479,11.1712,8.0614,3.72005,11.2149,3.37918,10.2756,12.6294,9.46116,4.55242,9.62838,7.24328,6.47015,5.03941,8.91286,8.26417,3.6158,5.2534,4.25557,7.38919,4.80817,5.10626,7.55005,4.43489,5.25612,6.437,2.45884,2.0282,10.5641,11.4379,2.64347,3.09942,6.27201,9.65015,4.14711,2.38395,8.76144,3.28731,3.28172,8.51108,10.0471,6.61348,2.26847,10.713,2.94645,8.72492,4.28768,8.49451,10.6691,9.13883,3.46912,7.79169,8.22983,3.56223,6.66135,10.4777,5.1985,5.53683,4.26198,2.32303,2.85057,4.57712,2.54656,7.97757,10.2977,11.3205,10.296,8.20615,4.3021,8.00369,8.3855,5.42554,7.3383,6.12527,3.57672,3.60596,2.44001,7.44113,6.52081,2.34915,7.99778,"Septic"
"GSM1373990",8.45384,5.93641,7.3705,10.1177,11.1742,10.1531,10.8382,7.84489,6.69246,9.45499,10.6712,7.16285,14.0607,13.9356,3.68323,3.56756,2.62426,11.6971,6.22945,11.7886,9.03202,3.70903,11.9575,3.6185,10.4884,13.2812,9.28781,6.29799,10.1338,5.22271,7.76211,6.38388,4.40783,7.94857,3.39941,5.35191,3.73773,6.53346,4.8926,5.73592,11.8104,5.69693,5.13225,6.34832,2.52913,2.18861,9.32493,11.2114,2.09774,3.32594,5.42755,9.49489,4.07772,2.64918,9.6399,3.00501,3.82709,7.83766,9.10565,7.83887,2.29792,11.3861,3.97607,9.61435,4.07122,7.87461,11.0156,10.0268,3.7388,8.5204,4.90596,3.06312,6.83455,10.863,5.50077,4.70852,3.32783,2.17276,3.60213,4.74335,2.64989,7.01721,8.36783,12.8086,10.123,8.36555,4.96569,8.79349,9.19098,5.70769,9.31367,5.69761,2.65141,3.08307,1.6826,11.6602,7.64348,2.04335,8.82692,"Septic"
"GSM1373993",7.37497,5.27346,7.72815,10.4709,10.0365,10.0225,9.13647,6.75845,5.78321,8.40084,10.0514,4.43469,13.8573,13.6242,4.23208,3.43986,2.31385,12.4767,4.20378,10.6068,7.05903,3.71142,12.8631,3.70569,9.79491,13.0652,7.52877,5.24143,10.2034,5.71552,6.19688,5.31619,10.5715,7.26807,3.24585,5.34419,4.28945,6.46616,4.30212,5.10138,10.426,5.3658,5.55836,5.10943,3.18841,2.31385,8.72355,10.8366,2.11554,3.04318,6.0328,9.80946,4.19078,2.57589,8.15043,3.58919,3.37776,8.30721,8.38907,6.35165,2.28122,12.3585,2.74776,7.99622,4.56416,8.0266,11.802,8.92911,3.93118,6.08594,5.52667,3.32159,6.41801,10.6592,4.82665,4.14223,2.9828,2.5044,2.57418,5.17118,2.84039,6.47233,9.05882,10.4606,9.81238,7.33662,5.08171,7.6542,8.92374,5.56119,7.4051,4.17465,2.50869,3.02706,2.27411,10.4799,6.36797,2.8647,7.06005,"Septic"
"GSM1373996",6.9531,7.24854,6.75567,10.212,10.1295,8.84711,8.43149,5.89029,5.10114,8.4836,9.97827,7.7589,12.8517,12.2896,4.14902,6.79528,2.36794,9.13626,5.09169,9.96335,7.51297,3.88754,8.30307,3.70748,8.58914,9.46866,10.9088,2.94308,5.26039,8.4597,5.24176,4.55885,4.51846,8.15521,3.59931,5.62224,4.3245,5.3535,4.34343,5.31535,3.52511,3.47153,4.94143,6.3925,3.07405,2.33127,10.9842,10.8251,3.50594,4.7252,8.32117,7.65812,3.98708,2.96559,6.93826,3.12828,3.65377,8.1321,10.1044,5.59429,2.24899,7.22683,3.81191,7.16021,4.21139,8.066,6.30506,2.59324,3.79437,7.85459,7.64126,2.98185,5.79571,11.1562,4.92803,3.50594,2.71593,2.46706,2.07772,4.62717,2.59965,7.04826,9.10602,5.42256,9.89008,7.28297,5.12006,7.58029,9.76269,6.19107,4.83357,5.75862,2.85698,3.54029,1.96646,4.02672,6.19447,2.43532,7.20229,"Healthy"
"GSM1373997",8.06899,6.96093,6.9007,9.82427,10.4782,10.0597,9.05448,7.26098,6.0216,8.59342,10.1229,5.38446,12.0278,12.2852,4.28116,6.97038,2.1383,9.12395,4.72005,10.3518,8.36188,3.36305,8.53321,3.45301,9.21539,9.41687,11.157,2.80987,5.30887,8.8423,5.25252,4.59444,4.96111,8.22702,3.17716,5.38433,4.30796,6.06023,4.43651,5.29182,4.63945,3.54179,5.02391,6.99737,2.58434,2.15692,11.3197,10.8759,4.00905,3.80611,8.78687,7.22279,3.96693,3.11961,7.75047,3.2801,3.30289,8.52029,10.8354,6.20483,2.17654,7.54944,3.16608,7.74305,4.3021,8.581,7.36722,4.00905,3.76281,7.86002,6.53673,2.6389,6.10781,10.848,5.30758,4.27198,2.828,2.19971,2.13289,4.26281,2.28923,7.81331,9.69198,4.1672,10.1943,8.043,4.85919,7.72694,8.97618,6.07282,6.218,6.29681,2.57759,2.91795,1.97015,4.1022,6.41034,2.11115,7.99238,"Healthy"
"GSM1373998",7.34513,6.94208,7.49034,10.3939,10.2959,10.3963,8.88823,6.7362,5.61507,7.90318,9.39449,7.07795,13.1293,12.5189,4.06101,7.47913,2.28184,8.45222,4.178,10.5907,7.74801,3.75619,9.12146,3.33047,9.28712,9.83674,10.7258,3.58005,6.61839,9.17076,4.97567,4.44989,6.28703,8.85243,3.04781,5.28946,3.9154,6.35029,4.99022,5.32899,6.33613,3.46096,4.71771,7.3712,2.76616,2.13063,11.5198,10.8303,4.64226,4.30386,9.14542,8.03401,3.7972,3.13369,7.75585,2.93079,3.38062,7.64344,10.9572,5.87976,2.08603,7.9861,3.70428,7.73794,3.84237,7.64575,8.51862,6.7115,3.3408,7.38135,7.83429,2.89179,5.39185,11.4014,4.93996,4.29283,2.69102,2.07691,1.90199,3.92932,2.45937,7.22191,9.45454,4.80463,9.91054,7.38435,4.46666,7.65018,9.6644,6.42596,5.81316,6.91821,2.35667,2.76616,1.82599,6.22657,6.10411,2.03091,7.64665,"Healthy"
"GSM1373999",7.10682,5.71398,8.40541,11.0383,10.6583,10.4202,8.69357,6.63299,5.89083,8.61685,9.93475,6.4144,13.2181,12.7642,4.31347,8.43598,2.13576,8.97031,4.65573,10.2002,7.77823,3.29816,8.94894,3.14874,9.24526,10.5222,9.16629,4.51101,6.24674,10.6141,4.7432,4.11475,4.89658,9.04468,2.72663,4.74637,3.77206,5.74556,5.08378,4.82061,4.70344,3.16259,4.56896,7.65476,2.41036,1.82102,11.6833,10.408,6.09311,4.95354,9.41299,7.1959,3.76083,2.95587,7.57149,3.01677,2.82563,7.92643,11.2401,5.88074,2.24546,7.79278,3.15209,7.49438,3.99295,7.99411,7.1025,5.03949,2.84481,7.96886,6.86228,2.46198,5.96868,11.6534,4.85954,4.08738,2.78165,2.26772,2.17625,4.00164,2.57901,7.1749,9.10669,5.25196,9.84929,7.1705,4.29865,7.53196,10.3454,6.94904,5.60833,6.69601,2.39546,2.94288,1.81971,4.60382,6.25325,2.09505,7.7808,"Healthy"
"GSM1374000",7.32258,7.27468,7.51233,10.3889,10.277,9.7999,8.92083,6.61217,5.12854,8.92356,10.3467,7.12576,13.3071,12.5215,4.40189,7.46897,1.99928,9.5667,4.15981,10.3188,7.94263,3.66865,9.10124,3.68552,9.35691,10.8887,10.8918,3.47276,6.66555,8.56774,5.20974,4.43514,4.47209,8.46901,3.2306,5.37144,3.92671,5.33532,4.60743,5.11838,4.36077,3.39597,5.27709,6.97745,2.6764,1.97472,11.0997,10.82,4.81444,3.9331,8.77991,6.92091,4.10144,3.45495,7.31324,3.1244,3.78484,8.40813,10.6515,5.48117,2.40046,7.70381,3.79007,7.33814,4.1254,8.31142,7.41723,4.54767,3.99814,8.0886,7.56757,2.8514,5.9932,11.3151,5.20142,3.08303,2.6576,2.18861,2.26406,4.30069,2.18766,7.54678,9.13126,5.06815,10.1527,7.66125,4.75546,7.84168,9.6666,6.43084,5.59684,6.64661,2.58422,2.99782,1.94233,4.49322,6.55903,2.17671,7.75256,"Healthy"
"GSM1374001",7.59243,7.34404,7.72789,10.4989,10.1739,9.35322,8.6868,6.60168,5.79491,8.00051,9.39577,6.38386,12.605,11.6957,4.66997,7.11692,2.31855,8.72195,4.41845,10.5142,8.06321,3.6487,9.09449,3.38414,9.16638,8.7997,10.6982,2.41876,5.76189,9.0005,5.23237,4.82317,3.91841,7.9872,3.19711,5.15664,4.04195,5.85507,4.62063,5.29826,2.1321,3.6313,5.23808,6.26961,2.91012,1.8135,10.7674,10.6594,3.82158,3.77848,8.63676,7.51742,3.70224,3.18944,6.90834,3.2834,3.49653,7.95521,10.2525,5.26152,2.25529,7.82835,3.33228,7.10665,3.99529,7.72618,5.95703,2.61099,3.52759,7.38684,6.24493,2.44712,5.39018,10.9676,4.81629,3.8235,2.64254,2.38729,2.53683,4.2347,2.70963,7.94387,8.94351,5.00765,10.1344,7.79241,4.65544,8.0239,9.18741,6.13366,5.04887,5.94463,2.39812,3.06714,2.02364,2.00329,6.39729,2.31695,7.91338,"Healthy"
"GSM1374002",7.85929,7.429,7.8251,10.6772,10.3467,10.188,8.66113,6.55509,5.55939,7.84662,9.65281,6.14042,13.1781,12.0934,4.31549,7.02385,2.36062,9.63858,3.96515,9.88453,7.81555,3.58394,8.71588,3.44528,9.28518,9.60124,11.0335,3.32332,5.84615,8.2454,4.79472,4.23155,4.69682,8.41577,3.0695,4.8829,4.08364,6.12358,4.77088,5.20768,2.85931,3.58655,4.84276,6.95028,2.83307,2.04753,11.1573,10.5353,4.73034,4.42222,9.10167,7.46214,3.84715,3.01945,7.31645,3.06829,3.31529,8.11653,10.442,5.31976,2.80219,7.27221,3.12201,7.51655,4.41918,8.0203,6.22115,3.29119,3.49848,6.91738,6.83042,2.76922,5.86473,11.3024,4.97351,4.68863,2.99853,2.49708,1.97808,4.41461,2.69158,7.45986,9.46701,5.00329,10.1506,8.18829,4.23404,8.20314,9.39691,6.26084,5.11468,6.39187,2.46511,2.92931,1.92089,2.04129,6.64602,2.3682,7.35612,"Healthy"
"GSM1374003",7.21604,7.50249,7.84187,10.631,10.1049,9.46874,8.54035,6.50156,5.72757,8.03756,9.35966,6.5676,12.454,11.5707,4.33054,6.98382,2.45156,8.00908,4.14089,9.9052,7.64323,3.56349,8.30957,3.27626,9.1515,8.17651,11.2058,2.80081,3.75886,8.27582,5.26588,4.47766,4.95994,8.3596,3.37513,5.09256,3.8916,5.9767,4.30584,5.05381,2.4267,3.36081,4.88708,6.61357,2.75815,1.97146,10.3801,10.5093,5.08316,4.17969,9.03747,6.40421,3.7296,3.63016,7.05203,3.17291,3.43939,7.70481,9.94321,5.51148,2.16009,7.37134,3.62545,7.17345,4.12686,7.72865,5.76062,3.32352,3.45258,7.01554,6.31916,3.22487,5.60686,11.0381,4.93445,4.47349,2.77192,2.40405,2.19271,4.5634,2.62888,7.4639,8.64171,5.50132,9.8751,7.64181,4.99128,7.73685,9.15908,6.15255,5.68319,5.44231,2.84582,2.47663,2.37311,2.06957,6.30962,2.25944,7.30844,"Healthy"
"GSM1374004",8.37246,6.29341,7.65916,10.1646,10.7523,9.90992,8.95007,7.01305,5.7992,8.42446,9.98927,6.99263,12.7942,12.229,4.36926,6.54821,2.47423,9.18606,4.35067,10.7918,8.11016,3.41372,9.18815,2.99127,9.38604,9.13686,10.1689,3.19176,5.11286,8.38634,5.07901,4.69356,3.82091,8.41769,3.57677,4.82796,3.8021,6.56566,4.27393,5.23734,3.6979,3.75402,4.79499,7.18189,2.73294,2.25122,10.8519,10.8975,3.39633,3.75466,8.38761,7.31224,4.24074,2.90271,7.84652,3.55173,3.27199,8.60878,10.1258,5.94068,2.13433,7.89697,4.01615,7.62386,4.27234,8.59555,6.11326,3.59021,3.36878,7.13485,6.40156,2.78729,5.97726,10.8731,4.89188,4.6434,2.57929,2.45791,2.51774,4.24593,2.58637,7.86079,10.2842,4.92241,10.4209,8.49239,4.49889,8.24692,8.89314,5.79987,5.64432,6.06935,2.84515,2.47596,2.20272,3.73695,6.82472,2.29854,7.928,"Healthy"
"GSM1374005",7.30159,7.57105,7.97078,10.7615,10.3304,9.72609,8.86205,6.87537,5.9879,8.09148,9.66344,6.63902,12.9523,12.3547,4.4159,6.94246,2.09702,8.90457,5.24933,10.5964,7.73218,3.78098,8.61574,2.84752,9.40972,9.63929,11.0414,3.12574,4.21827,8.77918,4.44203,4.20214,3.90507,8.49405,3.03485,4.33372,3.39102,6.2145,4.84395,5.34711,2.34346,3.38365,4.70573,6.90758,2.88839,2.07623,11.5648,10.867,4.74164,4.1257,8.8025,7.95648,3.74135,3.12665,7.28098,2.97134,3.54335,8.15756,11.0123,5.56262,2.61607,7.26242,3.38169,7.37591,4.4486,8.13418,5.05996,1.58269,2.7914,7.40911,6.24264,2.78587,5.63539,11.3097,4.75587,4.59601,2.4289,2.57965,2.20567,4.33372,2.60952,7.63514,9.12905,4.96296,10.1095,7.6088,4.89217,7.82685,9.38725,6.3844,4.96291,6.90375,2.7692,3.16974,2.17052,2.09904,6.32329,2.17843,7.55907,"Healthy"
"GSM1374006",7.57223,6.46841,7.55047,10.4034,10.1397,8.41716,8.6068,6.88927,6.05866,8.4988,10.1025,6.96688,12.4009,11.7185,4.47978,7.14226,2.36915,8.97388,4.30221,9.80736,7.56472,3.64365,8.55365,3.25091,8.80417,9.05741,10.4123,2.27206,4.88406,9.38338,5.14216,4.58521,3.91193,7.31978,3.20362,5.09009,4.06753,5.14222,4.58207,5.09253,3.41734,3.89185,5.25148,5.93309,3.00429,2.29,11.0794,10.3421,3.71719,4.03761,8.71585,6.53804,4.17767,2.24896,6.72195,3.48688,3.68104,8.14737,10.2468,5.0304,2.34126,7.52794,3.62395,6.81777,4.43353,7.69781,5.32897,3.25378,3.69281,7.24304,5.85424,2.5923,5.87057,11.0248,5.21115,4.00153,2.38626,2.76271,2.121,4.70283,2.70616,7.45507,9.29904,5.2049,9.85597,8.07107,4.82989,7.85823,8.91151,5.80189,5.40102,5.44489,2.88602,2.86966,2.33287,1.92069,6.7361,2.3541,7.69256,"Healthy"
"GSM1374007",7.54814,6.39859,7.23216,9.92942,10.3118,9.70869,9.22892,6.88384,5.49571,8.30024,9.77833,6.00168,12.8762,12.2713,4.13443,6.24622,2.28341,10.494,3.94066,10.4577,7.73888,4.05184,9.3407,3.76729,9.46478,10.0809,9.66745,2.81451,6.43551,8.23897,5.71449,4.89115,4.33447,7.49323,3.28434,5.13822,4.02874,5.69818,4.47679,5.49682,3.16553,3.58887,5.59992,5.84837,3.27577,2.19868,10.2895,10.6949,3.76212,3.59557,8.22989,7.26162,3.84947,3.20063,7.37417,3.25802,3.77232,8.69488,9.49821,5.83385,2.42763,8.29483,3.58856,7.68556,4.32875,8.52646,6.32793,3.90018,3.93026,7.19635,6.65962,3.52536,6.34128,10.4334,5.15569,3.78286,2.79099,2.79166,2.47881,4.69653,2.59558,7.77877,9.66357,4.89974,10.3634,7.67611,5.00453,7.65109,8.39193,5.34375,6.28383,5.47274,2.61934,3.3564,2.28646,3.18032,6.22009,2.73126,7.55189,"Healthy"
"GSM1374008",7.16084,6.50598,7.2266,10.1244,9.8158,9.66435,8.90618,7.0591,5.88888,8.27477,9.65252,6.21173,12.4312,11.8944,4.25339,7.05079,2.63925,8.48446,4.01575,10.4575,8.13146,4.04801,8.51458,3.65448,8.63681,8.49054,10.5384,2.79202,5.56037,8.04823,5.96434,5.21154,4.29815,8.09777,3.72126,5.04256,3.87934,5.87105,5.58798,5.51396,3.06094,3.89796,5.60444,6.47453,2.71887,2.0484,10.6813,10.5652,3.83553,4.0413,8.39225,7.53645,4.53367,3.49645,7.04415,3.44585,3.63452,8.10282,10.2221,5.3241,2.3109,7.34855,3.36817,7.25238,4.6035,8.39312,5.79946,2.84715,3.24359,6.96102,6.76282,2.80635,5.81935,10.6137,5.30569,4.02983,2.69446,2.69512,2.54864,4.75812,2.45778,7.52097,9.50054,5.8953,9.98461,7.50187,4.53809,7.36862,8.52037,5.25982,6.00685,6.1332,2.3109,3.69378,2.56744,1.8298,5.58386,2.22772,7.82008,"Healthy"
"GSM1374009",7.658,7.28937,7.43366,9.90173,10.8293,10.6409,8.86178,6.83249,5.83626,11.3583,11.7903,4.89976,13.0737,12.6107,4.09168,6.18675,2.13576,7.86454,9.78659,10.5278,8.61606,3.38841,7.86969,3.15741,8.80466,10.0161,11.7463,4.13526,3.794,8.24449,5.86757,4.47404,5.42847,9.02612,2.98703,5.12451,4.2286,7.1107,5.25556,5.61652,5.13236,3.23007,5.04939,6.88837,2.77172,2.20083,12.1081,11.5817,3.88407,4.15715,8.1501,9.36373,3.42694,2.82417,7.40197,2.79341,3.55097,9.27294,11.5435,5.64083,2.19438,6.75386,2.89851,7.2581,4.34448,9.11198,7.20572,2.57561,3.73454,9.88421,5.76977,2.7953,6.81801,10.604,5.02074,4.72191,3.1095,6.57581,2.76047,4.42033,2.3597,7.17469,9.26152,5.1186,9.88654,7.97307,4.83375,8.27216,8.77778,5.51156,6.96804,7.95385,2.76267,2.80979,2.18172,4.98427,6.78771,2.19074,8.5471,"Healthy"
"GSM1374010",7.07878,6.82998,8.37728,10.8415,10.6751,9.93327,8.69414,6.22112,5.43923,8.87424,10.1348,7.073,13.7998,13.2316,4.37094,8.00785,2.27288,9.85805,4.90162,10.5349,8.05315,3.69965,9.82945,3.21369,9.32884,11.7847,10.5447,3.66147,6.43389,8.8855,5.76091,4.19669,6.32659,8.37011,2.96725,4.66675,3.99503,5.51553,4.06402,5.38711,6.14603,3.19701,5.03615,6.2273,2.21144,1.93775,11.5328,10.8282,5.16916,4.71311,8.66627,7.96318,3.44429,3.96898,7.2337,2.79212,3.10581,8.66865,11.1405,5.94456,2.078,8.58981,4.14259,7.35836,4.18056,8.56721,8.93591,6.59813,3.78721,7.93114,4.37125,2.55094,6.22793,11.5176,4.67384,3.62465,2.56663,2.45329,2.31944,3.73142,2.41396,7.49402,9.50296,5.23688,10.2384,7.56607,4.77754,7.96143,10.1759,6.81625,6.72005,6.58061,2.21605,3.28433,1.98457,6.51891,6.638,2.34614,8.04851,"Healthy"
"GSM1374011",7.05959,8.05925,7.32189,9.97537,10.3488,10.0999,8.64424,6.64341,5.63966,8.75103,9.78091,5.31758,12.7194,12.5561,4.30111,6.89816,2.33508,7.96111,5.13547,10.2148,8.10601,3.40509,8.60616,3.38128,9.02398,10.284,11.4872,3.04366,5.20544,8.41265,5.36424,4.50702,5.56563,8.40875,3.13737,5.38194,4.19914,6.57577,4.17796,5.41035,4.50544,2.98299,5.23436,6.91213,2.80037,1.91183,11.4608,10.7122,3.94547,4.25735,8.51919,8.26809,3.67342,2.94738,7.1165,2.94226,3.3431,8.86752,11.0163,5.55616,2.30418,7.6363,3.08673,7.16547,4.23326,8.78662,8.11839,5.52089,3.69079,7.72597,5.18841,2.97031,6.0461,10.7065,4.81688,4.11979,2.5796,2.59994,2.20825,4.45223,2.22022,7.44737,9.27763,5.65328,9.72687,7.65341,5.01617,7.31229,8.63346,5.82466,5.83848,6.58074,2.79833,3.5152,1.86994,4.82213,5.14638,2.33439,7.63328,"Healthy"
"GSM1374012",6.51679,7.84241,7.56777,10.244,10.0164,9.79646,8.75635,6.07703,4.8742,8.27696,9.2897,5.67899,12.5428,12.1886,4.30011,6.7174,2.35892,8.70706,4.31986,10.3252,7.86304,3.34922,8.2956,3.60146,8.66822,9.5606,11.2425,2.58019,4.85381,8.30187,5.39439,4.3166,4.86238,8.33439,3.06724,5.13795,4.29409,6.13128,4.38834,5.21908,2.82652,3.4045,5.14551,6.43952,2.51818,2.04405,11.3702,10.9997,4.00832,4.0418,9.04132,8.03736,3.83928,3.16568,7.03999,3.43459,3.46111,8.25619,10.986,5.41277,2.2858,6.92594,3.04909,7.04689,4.16609,8.12212,5.326,2.61119,3.54366,6.99874,5.05281,2.66479,5.68595,10.7242,4.48629,3.90658,2.63107,2.37645,2.21965,4.27343,2.12918,7.44766,9.32005,6.296,9.77783,7.20456,4.93935,7.12561,8.7751,5.95919,5.88541,6.83895,2.17198,2.96779,1.92365,1.59382,5.3894,2.24289,7.53577,"Healthy"
"GSM1374013",7.21995,6.98195,7.48854,10.2684,10.6562,9.97067,8.98217,6.82485,5.78004,9.47823,9.66152,7.48116,12.97,12.7757,4.47136,7.44516,1.9937,10.328,4.50394,10.6984,8.03592,3.28983,9.59221,3.28021,9.36128,10.1175,10.642,2.4881,4.75004,9.00276,5.3727,4.69667,5.12829,7.90935,3.30208,5.13631,4.27388,6.09139,4.15586,5.11643,2.82008,3.37415,5.34464,5.62137,2.52831,1.96462,11.3942,11.0686,3.89609,3.93749,8.62402,7.58187,3.57403,3.11888,7.16252,2.85206,3.69273,8.76757,10.9982,5.54719,2.12824,8.29058,4.23636,7.22724,4.28011,8.68533,5.83206,3.30441,3.69878,7.85714,5.51306,2.52199,6.22442,10.7064,4.96237,3.74996,2.72754,2.54767,2.17592,4.71367,2.60102,7.80348,9.84624,4.76628,10.4822,7.91599,4.68037,8.13387,9.22967,6.21195,6.71309,6.38226,2.92053,2.84839,1.88872,2.11257,6.56016,2.16052,8.00598,"Healthy"
"GSM1374014",8.30951,6.49945,7.68236,9.86568,10.7398,9.54823,9.15049,6.6519,4.71974,9.49879,9.80598,6.86474,12.826,12.5471,4.43409,6.6523,2.2617,9.73828,3.99404,10.139,8.87257,3.32629,9.54852,3.2955,8.82992,10.885,9.75039,2.30354,6.5203,8.50714,5.83868,4.88074,4.64505,7.86592,3.15243,5.42802,4.67601,5.9916,4.13147,4.89226,3.26126,3.23852,5.32019,6.06955,3.00633,1.88583,10.5689,10.9702,2.72656,4.39155,8.25228,7.49493,3.6281,2.96851,7.80532,3.02717,3.79257,9.04362,10.1546,5.94262,1.88838,8.22926,3.86499,7.8243,4.06224,8.99824,5.80406,2.03951,4.39338,7.01002,5.89522,3.23791,6.3755,10.4578,5.02013,4.09007,2.77424,2.58998,2.54647,4.44145,2.41669,7.68633,10.5469,4.56059,10.6666,8.63431,5.29013,8.12093,8.58097,5.65094,6.55993,5.37577,2.93649,3.07732,2.02037,3.16623,6.64861,2.55552,8.4128,"Healthy"
"GSM1374015",7.01033,6.55351,8.08006,10.3654,10.1911,9.7484,8.85551,6.09332,4.8893,8.66587,9.05691,5.42595,12.5618,12.2035,4.18695,6.87976,2.22271,8.59362,4.22223,10.3772,7.94146,3.30103,9.16057,3.42013,8.33635,9.61946,10.307,3.26328,3.89375,8.90981,5.18409,4.48397,4.95549,8.24545,3.02953,5.93598,4.70291,5.96435,4.50397,5.39677,2.58752,3.48025,5.707,6.14791,2.88631,2.28955,11.2539,10.8294,3.42892,4.24244,8.63483,8.19333,3.33332,2.66966,7.29544,3.86057,3.95733,8.4476,10.8942,5.57482,2.21501,7.75754,3.47255,7.40142,4.01022,8.23991,5.76497,2.13832,4.47672,5.46375,6.29022,2.8258,5.95099,10.7769,5.23963,4.14467,2.7274,2.88983,2.36074,4.48407,2.13673,7.32724,8.69415,4.94425,9.63082,7.39069,5.01164,7.13238,8.62284,6.00127,5.40897,6.34189,2.55878,3.05834,2.05936,1.4232,4.5864,2.23684,7.54184,"Healthy"
"GSM1374016",6.97899,6.52374,7.92236,10.4674,10.4957,10.1608,8.85827,6.23582,5.20923,8.53836,9.26363,5.72158,12.3848,12.1411,4.62982,7.48852,2.86875,8.05365,4.43325,10.0075,8.22755,3.19471,9.07371,3.59981,8.5091,9.69309,10.3655,3.46487,4.14815,9.37468,5.46234,4.2797,5.22425,8.19633,3.14335,5.70876,4.3154,6.07327,3.98509,5.12607,2.96833,3.38691,5.4054,6.29187,2.88579,2.58446,10.9952,10.7842,4.37292,4.48736,9.14654,7.64847,3.70678,2.77386,7.06145,3.1435,3.49823,8.41336,10.6489,5.4273,1.88153,7.60205,3.37118,7.01628,4.08457,8.21863,6.49669,2.29313,4.55776,6.43471,5.81336,2.60712,6.25274,10.9385,4.73377,3.94127,3.00816,2.49877,2.60589,4.35148,2.10111,6.9809,9.44437,4.2288,9.72901,7.21858,5.0869,6.91552,9.2087,5.79517,6.29087,6.75078,2.18188,2.6341,1.87503,2.95121,5.23245,2.35536,7.85811,"Healthy"
"GSM1374017",7.1804,7.4696,8.28584,10.6632,10.6441,9.05123,9.0016,5.8359,4.65467,8.92826,9.52147,7.91792,13.2225,12.2845,4.30879,7.44038,2.07163,7.62584,4.5571,10.0155,7.88185,3.32796,9.15377,3.05987,8.52362,10.359,10.7226,2.68163,4.50715,8.93503,5.25455,4.54493,4.18353,8.1733,3.32573,5.09928,3.70187,5.9402,3.88909,5.2475,3.50568,3.19374,4.91163,6.2923,2.77172,2.02903,11.3347,10.7329,3.93598,4.20507,8.70263,6.9761,3.48858,3.80386,6.88053,3.11683,3.34525,7.77403,11.019,5.26674,2.12598,7.89475,3.44,6.89067,4.26112,7.92063,5.78643,2.20624,3.15719,7.63134,5.97723,2.92355,5.65678,11.3185,4.51781,3.5012,2.8878,2.3509,2.47942,4.49953,2.37689,6.76427,9.18578,4.53477,9.7837,7.73274,4.82265,7.92196,10.0301,6.72176,6.37149,6.4791,2.79585,2.77275,1.98986,3.21294,6.39542,2.20651,7.88356,"Healthy"
"GSM1374018",7.40751,8.18769,8.04072,10.5819,10.3694,10.2986,8.95189,6.32436,5.6773,8.59313,9.47587,5.54611,12.8769,12.7308,4.24883,7.58473,2.101,8.5154,4.48565,10.6859,7.6772,3.55863,8.34834,3.25886,9.15668,10.258,11.7504,3.15511,4.99755,8.70836,5.23248,4.13888,4.9036,8.68994,2.93552,4.85936,3.82026,6.51599,4.67444,5.51651,2.39709,2.96114,5.12915,7.01326,2.92411,1.91193,11.728,10.822,4.64518,4.59897,8.88132,8.07541,3.35734,3.75926,7.17875,3.01279,3.48235,8.05276,11.3885,5.52157,1.93753,7.02058,3.38863,7.33321,3.9914,8.42531,5.97829,2.13358,3.66839,7.51735,5.50697,2.68254,5.98176,11.184,4.63438,4.21015,2.53365,2.46529,2.38654,4.18893,2.05258,7.02716,8.32485,5.81698,9.56052,7.95364,4.92014,7.87167,9.65079,6.72445,6.25816,7.55888,2.64017,3.20166,1.90936,2.82877,6.26224,2.34095,7.33157,"Healthy"
